100 12.7867747882462
200 8.5735022010587
300 11.9431580104701
400 1.10380871631713
500 10.5429030387243
600 6.98723193188696
700 7.87153349326052
800 3.83464769628278
900 1.46000108978967
1000 4.78675935403827
1100 4.67654790088462
1200 2.79099163928864
1300 1.56391124383588
1400 2.6730254169384
1500 3.04995342640229
1600 0.0932026783969085
1700 4.46043426775028
1800 4.43353057937608
1900 2.29682518670181
2000 4.11587691393256
2100 4.03812055583856
2200 2.63016393166619
2300 1.07917329740119
2400 4.55292789386712
2500 2.67213242231937
2600 2.59025836008846
2700 2.31744257151073
2800 1.6181397777206
2900 2.08719816789904
3000 1.51691085745453
3100 0.99897470286948
3200 4.2247792014283
3300 3.86995597862262
3400 0.91167885561826
3500 0.337632216675765
3600 0.439842843359042
3700 1.77816861458114
3800 0.445289920626673
3900 1.88541592554286
4000 0.866620892501894
4100 1.63369190316092
4200 3.87320663330155
4300 2.77389867591269
4400 4.84970790607815
4500 0.994738753643923
4600 1.1386861025596
4700 5.12826663835998
4800 2.89463152789075
4900 2.0390017516361
5000 0.586122708028019
5100 2.10090724164784
5200 0.125294960875464
5300 2.35733046612218
5400 2.04989597163712
5500 1.02976492268827
5600 1.45377392906708
5700 2.26577632722262
5800 1.96386663119611
5900 1.12055702103096
6000 1.37547417795092
6100 2.92828898818359
6200 1.34358237796558
6300 2.10319542065616
6400 2.36977098114003
6500 0.44461660774405
6600 0.302198783552146
6700 0.994734351976712
6800 0.95342699541986
6900 0.374517429486553
7000 0.242924596338241
7100 0.663119435905097
7200 0.162150190665921
7300 0.757632638060489
7400 0.445343687034538
7500 3.5136039326733
7600 1.42670868574516
7700 1.66707799189933
7800 0.40750560058162
7900 0.914837856900642
8000 0.415172089540504
8100 0.168186243627696
8200 2.25235548942533
8300 0.488076596256874
8400 3.30456322575564
8500 2.0065312618057
8600 1.43768874985746
8700 0.174323867837949
8800 0.11837993902287
8900 0.184641303075823
9000 0.680659287055395
9100 1.14400303982486
9200 0.0564824026792371
9300 1.68651538510608
9400 0.0177812849723231
9500 2.54519525081545
9600 1.76248392096399
9700 0.029848101038069
9800 0.550641629228944
9900 0.77530761801079
10000 1.64778012702961
