0.1 -0.0001665833532 2.082205094e-06
0.2 -0.000331710429 -1.640142922e-05
0.3 -0.0005006815612 -0.0001994229161
0.4 -0.0006975546856 -0.000768421755
0.5 -0.0009718219321 -0.001996351906
0.6 -0.001402120542 -0.004175977879
0.7 -0.002096577098 -0.007586093911
0.8 -0.00318976082 -0.01245925201
0.9 -0.004836563487 -0.01895403142
1 -0.007203591054 -0.02713403584
1.1 -0.01045882503 -0.03695485772
1.2 -0.01476038935 -0.04825936223
1.3 -0.02024525331 -0.06078092677
1.4 -0.02701863448 -0.0741537684
1.5 -0.03514475855 -0.08792919656
1.6 -0.04463950698 -0.1015965022
1.7 -0.05546535092 -0.114607181
1.8 -0.06752884062 -0.12640123
1.9 -0.08068079631 -0.1364343152
2 -0.09471922808 -0.144204633
2.1 -0.1093948959 -0.1492782905
2.2 -0.1244193018 -0.1513119882
2.3 -0.1394747824 -0.1500717354
2.4 -0.1542262406 -0.1454463064
2.5 -0.1683339274 -0.1374541843
2.6 -0.1814665629 -0.1262429242
2.7 -0.1933139932 -0.112080218
2.8 -0.2035985321 -0.09533652361
2.9 -0.2120841551 -0.0764598931
3 -0.2185828196 -0.05594455544
3.1 -0.2229573906 -0.03429574213
3.2 -0.2251209386 -0.01199401856
3.3 -0.2250325378 0.0105371915
3.4 -0.2226900692 0.0329572808
3.5 -0.2181208731 0.05502437656
3.6 -0.2113713502 0.07659970756
3.7 -0.2024967164 0.09764011517
3.8 -0.1915520761 0.1181799454
3.9 -0.178585777 0.1383048698
4 -0.1636357045 0.1581210356
4.1 -0.1467288029 0.177723234
4.2 -0.1278837404 0.1971655184
4.3 -0.1071163195 0.2164370367
4.4 -0.08444699358 0.235444939
4.5 -0.05990971329 0.2540052843
4.6 -0.03356127969 0.2718420279
4.7 -0.005490407944 0.288593524
4.8 0.02417420945 0.3038255504
4.9 0.05525743586 0.3170496255
5 0.0875332857 0.3277453125
5.1 0.1207229149 0.335385214
5.2 0.1544952124 0.339461418
5.3 0.1884700776 0.3395122062
5.4 0.2222243504 0.3351478587
5.5 0.2553002462 0.3260743745
5.6 0.2872160271 0.3121138859
5.7 0.3174785157 0.2932204927
5.8 0.3455969308 0.2694902407
5.9 0.3710973955 0.2411640475
6 0.3935373601 0.2086226143
6.1 0.4125190978 0.1723727905
6.2 0.4277014093 0.1330255004
6.3 0.4388087166 0.09126618042
6.4 0.4456368699 0.04781961238
6.5 0.4480552236 0.003411945931
6.6 0.4460048586 -0.04126661618
6.7 0.4394932016 -0.08559472184
6.8 0.4285856633 -0.1290448788
6.9 0.4133952437 -0.1711979178
7 0.3940712574 -0.2117455547
7.1 0.370788402 -0.2504812368
7.2 0.34373729 -0.2872809597
7.3 0.3131173344 -0.3220769202
7.4 0.2791325402 -0.3548275532
7.5 0.2419903814 -0.3854875949
7.6 0.2019035881 -0.4139814167
7.7 0.1590943721 -0.4401820989
7.8 0.1138004177 -0.4638977895
7.9 0.06628185394 -0.4848659687
8 0.0168284096 -0.5027554588
8.1 -0.03423400274 -0.5171754453
8.2 -0.08653792641 -0.5276904145
8.3 -0.1396707569 -0.533839739
8.4 -0.1931732944 -0.5351606009
8.5 -0.2465407216 -0.5312129777
8.6 -0.2992261513 -0.5216054752
8.7 -0.3506467685 -0.5060208378
8.8 -0.4001924774 -0.4842399814
8.9 -0.4472368469 -0.4561633684
9 -0.49115003 -0.4218284974
9.1 -0.5313132042 -0.3814222447
9.2 -0.5671339568 -0.3352868073
9.3 -0.5980619156 -0.2839181291
9.4 -0.6236038222 -0.2279559804
9.5 -0.6433371851 -0.1681653661
9.6 -0.6569216468 -0.1054096444
9.7 -0.6641072746 -0.04061662638
9.8 -0.6647391631 0.0252601258
9.9 -0.6587580003 0.09128173092
10 -0.6461965944 0.156562509
