1 1.00389282370825
2 0.502118408415667
3 0.250572960738066
4 0.131370873004031
5 0.0716940150854959
6 0.047843476991209
7 0.0330881738071749
8 0.0205426507777089
9 0.0176217490952243
10 0.0122066258003886
11 0.00964101461340414
12 0.0069227640889005
13 0.00609990436821169
14 0.00471306026703695
15 0.00383337872843726
16 0.00338623203231122
17 0.00228483162428434
18 0.00238289156855066
19 0.00194189077683198
20 0.00175332986265614
21 0.00153264225064216
22 0.00122153076820915
23 0.00105628185106048
24 0.00110403076025355
25 0.000967141801302089
26 0.00077365923737985
27 0.000691816826691005
28 0.000641315806536547
29 0.000502867593097464
30 0.000508586530188755
31 0.00056147025704133
32 0.000457942076989361
33 0.000381753052918473
34 0.000382268554897346
35 0.000350193670491116
36 0.000313694754303112
37 0.000252658553291642
38 0.00026970345859881
39 0.000219039140093049
40 0.000256183043179693
41 0.000218342636215858
42 0.000209611945745767
43 0.000214615444931167
44 0.000219823364461452
45 0.000164388463502383
46 0.000151751737397076
47 0.000130370019334209
48 0.000130940549549545
49 0.000105169423586352
