1 0.00681269163670029
2 -0.00137858172576887
3 0.000829741662234837
4 -0.000471346888931699
5 -0.000306507468449729
6 -7.92246424347495e-05
7 -5.57062544596216e-05
8 -2.39997520920475e-05
9 5.05566560434273e-05
10 1.2168611853577e-05
11 8.37311710400427e-06
12 -4.74048873188161e-05
13 5.09939676612581e-06
14 1.32334289630107e-05
15 -3.64346628193018e-08
16 -4.48568630506282e-05
17 2.65013529828266e-05
18 7.34190273929258e-06
19 1.2456349324477e-05
20 -7.76099187109794e-06
21 1.83404282923729e-05
22 -6.16857638110864e-06
23 1.06019750073602e-06
24 4.48631561356642e-07
25 7.68160805086275e-06
26 9.28966235159642e-06
27 1.06335131756066e-06
28 3.0439811844338e-06
29 -3.03372758198108e-06
30 5.24057743739621e-06
31 -9.26700044333926e-07
32 9.73180645578442e-06
33 2.54143610735807e-06
34 5.81772482069213e-06
35 9.23262583064833e-07
36 -3.52124982366145e-06
37 -3.13054340068993e-06
38 1.5696639993904e-06
39 1.31308156359421e-06
40 1.30344627611491e-06
41 -5.63326248157291e-07
42 1.83246493830823e-06
43 1.37964008433385e-06
44 -1.73264490100408e-06
45 1.92143333100967e-07
46 -1.96125588367254e-07
47 5.84940989970771e-07
48 -2.55688529161553e-06
49 -1.81892144151097e-06
