0.01 1.1055 2.221045 4.890280278
0.02 1.22314015 2.466650758 4.78843112
0.03 1.354235833 2.739656693 4.695410199
0.04 1.500260942 3.043188675 4.612424547
0.05 1.662861215 3.380681904 4.540988614
0.06 1.84386838 3.755900923 4.482995624
0.07 2.045314651 4.172954548 4.440804982
0.08 2.269446948 4.63630256 4.417348924
0.09 2.518739867 5.150749653 4.416261958
0.1 2.795906073 5.721420373 4.442036931
0.11 3.103902147 6.353706379 4.50021151
0.12 3.445927218 7.053174299 4.597588439
0.13 3.825410607 7.825418434 4.742491575
0.14 4.245983401 8.675837621 4.945057132
0.15 4.711427085 9.609309623 5.217554805
0.16 5.225590186 10.62972973 5.574725614
0.17 5.792261225 11.73937361 6.034110948
0.18 6.414983299 12.93803917 6.616328665
0.19 7.096792534 14.22192134 7.345225441
0.2 7.839860135 15.58218197 8.247798373
0.21 8.645016867 17.00320148 9.353733259
0.22 9.51114145 18.46055078 10.69435568
0.23 10.43440328 19.91881345 12.30074465
0.24 11.40736902 21.32953164 14.20073872
0.25 12.41801633 22.62974844 16.41460907
0.26 13.4487498 23.74185639 18.94933569
0.27 14.47558405 24.57567491 21.79176161
0.28 15.46773879 25.03374616 24.90144972
0.29 16.3879564 25.02057635 28.20478043
0.3 17.19386704 24.45576664 31.59250349
0.31 17.8406351 23.28961588 34.92320178
0.32 18.28488631 21.51809609 38.03444745
0.33 18.48954283 19.19280799 40.76152958
0.34 18.42877919 16.42159118 42.96081745
0.35 18.09203073 13.35755121 44.53222297
0.36 17.48602566 10.17798739 45.43438782
0.37 16.63424395 7.058448674 45.68808308
0.38 15.57390023 4.148911068 45.36727748
0.39 14.35121368 1.557882205 44.58144008
0.4 13.01608636 -0.653116229 43.45487098
0.41 11.6172577 -2.46585408 42.10847211
0.42 10.19864413 -3.895893415 40.64718145
0.43 8.79711896 -4.981078538 39.1537549
0.44 7.441620283 -5.770886881 37.68778253
0.45 6.153271146 -6.318154797 36.28809109
0.46 4.946145323 -6.673541812 34.97676619
0.47 3.828357766 -6.882400183 33.76350376
0.48 2.803244584 -6.983437233 32.64953689
0.49 1.870484635 -7.008548496 31.63081098
0.5 1.027085074 -6.983317218 30.70035335
0.51 0.2682017686 -6.927824536 29.84992614
0.52 -0.4122048948 -6.857546425 29.07110555
0.53 -1.02086281 -6.784212059 28.35593428
0.54 -1.564807202 -6.716563899 27.69727428
0.55 -2.05110266 -6.660999631 27.08896035
0.56 -2.48664669 -6.62209772 26.52582854
0.57 -2.878036361 -6.6030386 26.00367166
0.58 -3.231482807 -6.605937018 25.51915696
0.59 -3.55276139 -6.632101046 25.06972862
0.6 -3.847187884 -6.682231589 24.65350882
