0.001 0.99999975 0.0004 0 -0.9999996 -0.0008 0.0007 6e-07 -0.0008 -0.0007 -0.0004999996924 0.39999973 -1.224999018e-07 0.0007999996336 -0.79999988 0.69999965 0.001199999136 -0.79999904 -0.69999916 
0.002 0.999999 0.00079999946 -2.449998491e-10 -0.9999984 -0.00159999976 0.0013999993 2.399998848e-06 -0.00159999808 -0.00139999832 -0.0009999984141 0.39999892 -4.899991044e-07 0.001599996536 -0.79999952 0.6999986 0.00239999712 -0.79999616 -0.69999664 
0.003 0.99999775 0.00119999784 -9.799981583e-10 -0.9999964 -0.00239999904 0.0020999972 5.399994816e-06 -0.00239999232 -0.00209999328 -0.001499995194 0.39999757 -1.102495538e-06 0.002399987977 -0.79999892 0.69999685 0.0035999928 -0.79999136 -0.6999924401 
0.004 0.999996 0.0015999946 -2.449990779e-09 -0.9999936 -0.0031999976 0.002799993 9.599985024e-06 -0.0031999808 -0.0027999832 -0.001999989062 0.39999568 -1.959985754e-06 0.003199971225 -0.79999808 0.6999944001 0.004799985023 -0.7999846401 -0.6999865602 
0.005 0.99999375 0.0019999892 -4.899969425e-09 -0.9999900001 -0.0039999952 0.003499986 1.499996544e-05 -0.0039999616 -0.0034999664 -0.002499979047 0.3999932501 -3.062464925e-06 0.003999943551 -0.799997 0.6999912503 0.005999972638 -0.7999760002 -0.6999790005 
0.006 0.9999910001 0.0023999811 -8.57492029e-09 -0.9999856001 -0.0047999916 0.004199975501 2.159993088e-05 -0.004799932801 -0.004199941201 -0.002999964179 0.3999902801 -4.409926841e-06 0.004799902223 -0.79999568 0.6999874007 0.007199954492 -0.7999654405 -0.699969761 
0.007 0.9999877501 0.00279996976 -1.371982267e-08 -0.9999804003 -0.00559998656 0.004899960802 2.9399875e-05 -0.005599892481 -0.004899905922 -0.003499943486 0.3999867702 -6.002363918e-06 0.005599844514 -0.7999941199 0.6999828513 0.008399929432 -0.7999529609 -0.6999588418 
0.008 0.9999840002 0.00319995464 -2.05796476e-08 -0.9999744004 -0.00639997984 0.005599941203 3.839979032e-05 -0.006399838722 -0.005599858885 -0.003999915999 0.3999827203 -7.839767188e-06 0.006399767693 -0.7999923199 0.6999776021 0.009599896304 -0.7999385615 -0.6999462431 
0.009 0.9999797503 0.003599935201 -2.939935642e-08 -0.9999676007 -0.0071999712 0.006299916006 4.859966818e-05 -0.007199769604 -0.006299798409 -0.004499880747 0.3999781305 -9.922126309e-06 0.007199669034 -0.7999902798 0.6999716534 0.01079985395 -0.7999222423 -0.6999319649 
0.01 0.9999750004 0.003999910902 -4.042389949e-08 -0.9999600011 -0.007999960399 0.00699988451 5.99994988e-05 -0.007999683207 -0.006999722815 -0.00499983676 0.3999730008 -1.224942956e-05 0.007999545808 -0.7999879996 0.6999650053 0.01199980123 -0.7999040036 -0.6999160075 
