1 -0.0067565008860429
2 0.000187194244728538
3 0.00128008669531245
4 0.000700546911509391
5 -0.000860639718428077
6 0.000126670726059805
7 0.000281141145682331
8 0.000300043224391009
9 0.000121312556228636
10 -0.000261322876806033
11 4.88550152064501e-05
12 6.14769022247045e-05
13 -6.10981986784896e-05
14 0.00014680792810242
15 2.95582551109985e-05
16 -7.79879891598443e-05
17 7.64160857658836e-05
18 4.59706644538185e-05
19 3.64373357809795e-05
20 -7.67272891217946e-05
21 5.25347416337374e-05
22 8.96430320581336e-05
23 7.62601468175439e-05
24 -5.87803146149057e-05
25 -2.81546860244583e-05
26 -3.39328855513174e-05
27 2.66183408123728e-06
28 2.76608830076506e-05
29 1.56103312343251e-05
30 1.10618847406094e-05
31 -1.75110605267346e-05
32 -5.14083895510069e-06
33 1.25306846915659e-05
34 2.64361935679516e-05
35 1.69436627510606e-05
36 3.7981667996904e-05
37 5.57509947072642e-06
38 1.94440174167889e-05
39 8.42717044180327e-06
40 -1.90296695020319e-05
41 2.16744494641359e-06
42 1.92920514519912e-05
43 9.41351317181949e-06
44 8.66237167461982e-06
45 -9.67441744539625e-06
46 1.43089982993053e-05
47 -2.57694348491162e-05
48 -3.45522353994637e-05
49 -8.12142609773208e-06
