0 0
1 0
2 1.402025873e-08
3 3.309734042e-09
4 9.446318394e-09
5 6.321029478e-09
6 7.813222069e-09
7 7.129261625e-09
8 7.434052929e-09
9 7.301001581e-09
10 7.358174958e-09
11 7.333910368e-09
12 7.344105324e-09
13 7.339857166e-09
14 7.341614872e-09
15 7.34089145e-09
16 7.341187658e-09
17 7.341066866e-09
18 7.341115715e-09
19 7.341095731e-09
20 7.341103725e-09
21 7.341100616e-09
22 7.341101504e-09
23 7.34110106e-09
24 7.34110106e-09
25 7.34110106e-09
26 7.34110106e-09
27 7.34110106e-09
28 7.34110106e-09
29 7.341100616e-09
30 7.341100616e-09
31 7.341100616e-09
32 7.341100616e-09
33 7.341100616e-09
34 7.341100616e-09
35 7.341100172e-09
36 7.341100172e-09
37 7.341100172e-09
38 7.341100172e-09
39 7.341100172e-09
40 7.341100172e-09
41 7.341099728e-09
42 7.341099728e-09
43 7.341099728e-09
44 7.341099728e-09
45 7.341099728e-09
46 7.341099284e-09
47 7.341099728e-09
48 7.341099284e-09
49 7.341099728e-09
50 7.341099728e-09
51 7.341099284e-09
52 7.341099284e-09
53 7.341099284e-09
54 7.34109884e-09
55 7.341099284e-09
56 7.34109884e-09
57 7.34109884e-09
58 7.341098396e-09
59 7.341098396e-09
60 7.341098396e-09
61 7.341097952e-09
62 7.341097952e-09
63 7.341097952e-09
64 7.341097952e-09
65 7.341098396e-09
66 7.341097952e-09
67 7.341097952e-09
68 7.341097952e-09
69 7.341097508e-09
70 7.341097508e-09
71 7.341097508e-09
72 7.341097508e-09
73 7.341097508e-09
74 7.341097952e-09
75 7.341097952e-09
76 7.341097952e-09
77 7.341097952e-09
78 7.341097508e-09
79 7.341097508e-09
80 7.341097508e-09
81 7.341097508e-09
82 7.341097952e-09
83 7.341097952e-09
84 7.341097952e-09
85 7.341097508e-09
86 7.341097508e-09
87 7.341097064e-09
88 7.341097064e-09
89 7.341097064e-09
90 7.341097064e-09
91 7.341097508e-09
92 7.341097064e-09
93 7.341097064e-09
94 7.341097508e-09
95 7.341097508e-09
96 7.341097508e-09
97 7.341097508e-09
98 7.341097508e-09
99 7.341097508e-09
100 7.341097064e-09
