0 1
1 -1.61803398874989484820721002967
2 2.61803398874989484831563024692
3 -4.23606797749978969663126049383
4 6.85410196624968454494689074075
5 -11.0901699437494742420118321036
6 17.9442719099991587865250419753
7 -29.0344418537486330285368740789
8 46.9787137637477918150619160542
9 -76.0131556174964248401293431812
10 122.991869381244216655191259235
11 -199.005024998740641495320602417
12 321.996894379984858136634073844
13 -521.001919378725499631954676261
14 842.998813758710357768588750105
15 -1364.0007331374358574560545776
16 2206.99954689614621528015447893
17 -3571.00028003358207273620905653
18 5777.99982692972828779431893054
19 -9349.00010696331036008643877722
20 15126.9999338930386478807577078
21 -24476.000040856349007967196485
22 39602.9999747493876540715973533
23 -64079.0000156057366638151506777
24 103681.999990355124317886748031
25 -167761.000005960860988807326066
26 271442.99999631598529958864674
27 -439204.000002276846288395972806
28 710646.999998592831616406328976
29 -1149851.00000086967793322401121
30 1860497.99999946250954963034019
31 -3010349.0000003321874828543514
32 4870846.99999979469703248469159
33 -7881196.00000012688451533904299
34 12752042.9999999215815478237346
35 -20633239.0000000484651536680758
36 33385281.9999999700467014918104
37 -54018521.0000000185100361704826
38 87403802.9999999885549186728895
39 -141422324.000000007072230800986
40 228826126.99999999563442543149
41 -370248451.000000002706656232476
42 599074577.999999998370185494423
43 -969323029.000000001047737896442
44 1568397606.99999999941792339087
45 -2537720636.00000000046566128731
46 4106118243
47 -6643838879.00000000046566128731
48 10749957122
49 -17393796001
50 28143753123
51 -45537549124
52 73681302247
53 -119218851371
54 192900153618
55 -312119004989
56 505019158607
57 -817138163596
58 1322157322203
59 -2139295485799
60 3461452808002
61 -5600748293801
62 9062201101803
63 -14662949395604
64 23725150497407
65 -38388099893011
66 62113250390418
67 -100501350283429
68 162614600673847
69 -263115950957276
70 425730551631123
71 -688846502588399
72 1114577054219522
73 -1803423556807921
74 2918000611027443
75 -4721424167835364
76 7639424778862807
77 -12360848946698171
78 20000273725560978
79 -32361122672259149
80 52361396397820127
81 -84722519070079276
82 137083915467899403
83 -221806434537978679
84 358890350005878082
85 -580696784543856761
86 939587134549734843
87 -1520283919093591604
88 2459871053643326447
89 -3980154972736918051
90 6440026026380244498
91 -10420180999117162549
92 16860207025497407047
93 -27280388024614569596
94 44140595050111976644
95 -71420983074726546240
96 115561578124838522880
97 -186982561199565069120
98 302544139324403592000
99 -489526700523968661120
100 792070839848372253120
