0 1
1 0.6180340052
2 0.3819659948
3 0.2360680103
4 0.1458979845
5 0.09017002583
6 0.05572795868
7 0.03444206715
8 0.02128589153
9 0.01315617561
10 0.008129715919
11 0.005026459694
12 0.003103256226
13 0.001923203468
14 0.001180052757
15 0.0007431507111
16 0.0004369020462
17 0.0003062486649
18 0.0001306533813
19 0.0001755952835
20 -4.494190216e-05
21 0.0002205371857
22 -0.0002654790878
23 0.0004860162735
24 -0.0007514953613
25 0.001237511635
26 -0.001989006996
27 0.003226518631
28 -0.005215525627
29 0.008442044258
30 -0.01365756989
31 0.02209961414
32 -0.03575718403
33 0.05785679817
34 -0.0936139822
35 0.1514707804
36 -0.2450847626
37 0.3965555429
38 -0.6416403055
39 1.038195848
40 -1.679836154
41 2.718031883
42 -4.397868156
43 7.11590004
44 -11.5137682
45 18.62966919
46 -30.14343643
47 48.77310562
48 -78.91654205
49 127.6896515
50 -206.6062012
51 334.2958374
52 -540.9020386
53 875.197876
54 -1416.099854
55 2291.297852
56 -3707.397705
57 5998.695312
58 -9706.092773
59 15704.78809
60 -25410.88086
61 41115.66797
62 -66526.54688
63 107642.2188
64 -174168.7656
65 281811
66 -455979.75
67 737790.75
68 -1193770.5
69 1931561.25
70 -3125331.75
71 5056893
72 -8182225
73 13239118
74 -21421344
75 34660464
76 -56081808
77 90742272
78 -146824080
79 237566352
80 -384390432
81 621956800
82 -1006347264
83 1628304128
84 -2634651392
85 4262955520
86 -6897606656
87 1.116056166e+10
88 -1.805816832e+10
89 2.921872998e+10
90 -4.727690035e+10
91 7.649563443e+10
92 -1.237725348e+11
93 2.002681692e+11
94 -3.240407204e+11
95 5.24308906e+11
96 -8.483496264e+11
97 1.372658598e+12
98 -2.221008224e+12
99 3.593666822e+12
100 -5.814674784e+12
