643.81204 0 0 0 0 
111.06117 66.522456 0 0 0 
27.708085 0.076275801 4.3534695 0 0 
6.8721985 0.073096945 0.072885021 0.14314462 0 
1.7146659 0.0045116832 6.0667634e-05 0.0012185357 0.0017846657 
0.42845688 0.00027944874 2.7002217e-06 1.780104e-06 2.9914866e-06 
0.10710114 1.743843e-05 2.8923686e-08 1.347787e-08 2.0511524e-08 
0.026774468 1.0895536e-06 3.7155024e-10 8.1658236e-11 2.9124092e-11 
0.006693566 6.8091978e-08 5.460965e-12 3.4999781e-13 3.1141756e-14 
0.0016733883 4.2556699e-09 8.3932861e-14 1.4432899e-15 5.5511151e-17 
0.00041834688 2.6597802e-10 1.4432899e-15 1.6653345e-16 1.6653345e-16 
0.00010458671 1.6623591e-11 5.5511151e-17 5.5511151e-17 5.5511151e-17 
2.6146676e-05 1.0389467e-12 5.5511151e-17 5.5511151e-17 5.5511151e-17 
