10 0.115695116278899
20 0.0592737041139511
30 0.0447691438120121
40 0.0508889090542595
50 0.0412494537986259
60 0.0251529605129883
70 0.0344201462176864
80 0.0305166735177351
90 0.0333898377410557
100 0.0275504322158782
110 0.0276657164947264
120 0.032638394413544
130 0.0304580131309012
140 0.0311308429867557
150 0.0223559260482342
160 0.0237757166452245
170 0.0224158837392769
180 0.0229602200680797
190 0.0245880722859852
200 0.0194436010442768
210 0.0194173500246483
220 0.0208748942337325
230 0.0161075453119755
240 0.0186454597585809
250 0.017683165246412
260 0.0186564929254032
270 0.0166195308230984
280 0.0202312460553147
290 0.0170903552705713
300 0.0201722695498746
310 0.016928070440544
320 0.0122536610831676
330 0.0157484476722337
340 0.014700611969287
350 0.0128624601492772
360 0.011954676761788
370 0.014871975018098
380 0.0147617495528076
390 0.0145569051588068
400 0.0109134089530899
410 0.0134604249616552
420 0.0132480820484653
430 0.0150375923364255
440 0.0162990599772471
450 0.0114922145705946
460 0.0158232285134149
470 0.0138337579398392
480 0.0139079633146059
490 0.00840889744580945
500 0.0159611757328009
510 0.0103595135594792
520 0.0120304190013432
530 0.014846105283842
540 0.0114386309343185
550 0.0163928803116563
560 0.0134491354296674
570 0.0101992371281055
580 0.012425219854418
590 0.0135985044835203
600 0.0124213619904732
610 0.0105361581432067
620 0.0123849892486511
630 0.012199453733778
640 0.0150103071075422
650 0.0114881758439794
660 0.0105628195672551
670 0.00929962463175511
680 0.0112689500007932
690 0.0132546749849861
700 0.0128701455233528
710 0.010388596133614
720 0.0112064995676977
730 0.0140048822123603
740 0.00966271259619187
750 0.0105792863225445
760 0.0104022313990937
770 0.013366479618511
780 0.0089933633788155
790 0.0115932269191407
800 0.0107662376441306
810 0.0102690700140793
820 0.0127369065564037
830 0.00781057238097768
840 0.0106730800342315
850 0.0116228700142338
860 0.00682149798424284
870 0.00926266515333762
880 0.00962653844604926
890 0.0128531038487985
900 0.0102130135183454
910 0.00998621534036032
920 0.0112392067844048
930 0.00746551470193397
940 0.00926209062872619
950 0.00941767579688312
960 0.00918557189435604
970 0.0076590867152963
980 0.00931277765896752
990 0.00981626147083023
