0.001 1 0.00015 -0.00015 -1 -0.00015 0.00015 0 0 0 -0.000375 0.15 -0.15 0.000375 -0.15 0.15 0 0 0 
0.002 0.999999625 0.0003 -0.0003 -0.999999625 -0.0003 0.0003 0 0 0 -0.0007499999747 0.1499999438 -0.1499999438 0.0007499999747 -0.1499999438 0.1499999438 0 0 0 
0.003 0.999998875 0.0004499999438 -0.0004499999438 -0.999998875 -0.0004499999438 0.0004499999438 0 0 0 -0.001125000155 0.1499998312 -0.1499998312 0.001125000155 -0.1499998312 0.1499998312 0 0 0 
0.004 0.99999775 0.000599999775 -0.000599999775 -0.99999775 -0.000599999775 0.000599999775 0 0 0 -0.001500000771 0.1499996625 -0.1499996625 0.001500000771 -0.1499996625 0.1499996625 0 0 0 
0.005 0.99999625 0.0007499994375 -0.0007499994375 -0.99999625 -0.0007499994375 0.0007499994375 0 0 0 -0.001875002053 0.1499994375 -0.1499994375 0.001875002053 -0.1499994375 0.1499994375 0 0 0 
0.006 0.999994375 0.000899998875 -0.000899998875 -0.999994375 -0.000899998875 0.000899998875 0 0 0 -0.002250004233 0.1499991562 -0.1499991562 0.002250004233 -0.1499991562 0.1499991562 0 0 0 
0.007 0.999992125 0.001049998031 -0.001049998031 -0.999992125 -0.001049998031 0.001049998031 0 0 0 -0.00262500754 0.1499988187 -0.1499988187 0.00262500754 -0.1499988187 0.1499988187 0 0 0 
0.008 0.9999895 0.00119999685 -0.00119999685 -0.9999895 -0.00119999685 0.00119999685 0 0 0 -0.003000012206 0.149998425 -0.149998425 0.003000012206 -0.149998425 0.149998425 0 0 0 
0.009 0.9999865 0.001349995275 -0.001349995275 -0.9999865 -0.001349995275 0.001349995275 0 0 0 -0.003375018461 0.149997975 -0.149997975 0.003375018461 -0.149997975 0.149997975 0 0 0 
0.01 0.999983125 0.00149999325 -0.00149999325 -0.999983125 -0.00149999325 0.00149999325 0 0 0 -0.003750026536 0.1499974687 -0.1499974687 0.003750026536 -0.1499974687 0.1499974687 0 0 0 
0.011 0.9999793749 0.001649990719 -0.001649990719 -0.9999793749 -0.001649990719 0.001649990719 0 0 0 -0.004125036661 0.1499969062 -0.1499969062 0.004125036661 -0.1499969062 0.1499969062 0 0 0 
0.012 0.9999752499 0.001799987625 -0.001799987625 -0.9999752499 -0.001799987625 0.001799987625 0 0 0 -0.004500049068 0.1499962874 -0.1499962874 0.004500049068 -0.1499962874 0.1499962874 0 0 0 
0.013 0.9999707498 0.001949983912 -0.001949983912 -0.9999707498 -0.001949983912 0.001949983912 0 0 0 -0.004875063986 0.1499956124 -0.1499956124 0.004875063986 -0.1499956124 0.1499956124 0 0 0 
0.014 0.9999658748 0.002099979525 -0.002099979525 -0.9999658748 -0.002099979525 0.002099979525 0 0 0 -0.005250081646 0.1499948811 -0.1499948811 0.005250081646 -0.1499948811 0.1499948811 0 0 0 
0.015 0.9999606247 0.002249974406 -0.002249974406 -0.9999606247 -0.002249974406 0.002249974406 0 0 0 -0.00562510228 0.1499940935 -0.1499940935 0.00562510228 -0.1499940935 0.1499940935 0 0 0 
