0.01 0.99998125 0.0015 -0.0015 -0.99998125 -0.0015 0.0015 0 0 0 -0.003749993672 0.1499971875 -0.1499971875 0.003749993672 -0.1499971875 0.1499971875 0 0 0 
0.02 0.9999249995 0.002999943749 -0.002999943749 -0.9999249995 -0.002999943749 0.002999943749 0 0 0 -0.007500217977 0.1499887492 -0.1499887492 0.007500217977 -0.1499887492 0.1499887492 0 0 0 
0.03 0.999831245 0.004499774981 -0.004499774981 -0.999831245 -0.004499774981 0.004499774981 0 0 0 -0.01125090362 0.149974683 -0.149974683 0.01125090362 -0.149974683 0.149974683 0 0 0 
0.04 0.9996999808 0.005999437403 -0.005999437403 -0.9996999808 -0.005999437403 0.005999437403 0 0 0 -0.01500228147 0.1499549852 -0.1499549852 0.01500228147 -0.1499549852 0.1499549852 0 0 0 
0.05 0.9995311987 0.007498874676 -0.007498874676 -0.9995311987 -0.007498874676 0.007498874676 0 0 0 -0.01875458261 0.1499296506 -0.1499296506 0.01875458261 -0.1499296506 0.1499296506 0 0 0 
0.06 0.9993248885 0.008998030403 -0.008998030403 -0.9993248885 -0.008998030403 0.008998030403 0 0 0 -0.02250803846 0.1498986727 -0.1498986727 0.02250803846 -0.1498986727 0.1498986727 0 0 0 
0.07 0.9990810373 0.01049684812 -0.01049684812 -0.9990810373 -0.01049684812 0.01049684812 0 0 0 -0.0262628808 0.1498620434 -0.1498620434 0.0262628808 -0.1498620434 0.1498620434 0 0 0 
0.08 0.9987996302 0.01199527126 -0.01199527126 -0.9987996302 -0.01199527126 0.01199527126 0 0 0 -0.03001934191 0.1498197532 -0.1498197532 0.03001934191 -0.1498197532 0.1498197532 0 0 0 
0.09 0.9984806498 0.01349324316 -0.01349324316 -0.9984806498 -0.01349324316 0.01349324316 0 0 0 -0.0337776546 0.1497717911 -0.1497717911 0.0337776546 -0.1497717911 0.1497717911 0 0 0 
0.1 0.9981240765 0.01499070706 -0.01499070706 -0.9981240765 -0.01499070706 0.01499070706 0 0 0 -0.03753805229 0.1497181446 -0.1497181446 0.03753805229 -0.1497181446 0.1497181446 0 0 0 
0.11 0.9977298881 0.01648760603 -0.01648760603 -0.9977298881 -0.01648760603 0.01648760603 0 0 0 -0.04130076915 0.1496587996 -0.1496587996 0.04130076915 -0.1496587996 0.1496587996 0 0 0 
0.12 0.9972980605 0.01798388303 -0.01798388303 -0.9972980605 -0.01798388303 0.01798388303 0 0 0 -0.04506604009 0.1495937407 -0.1495937407 0.04506604009 -0.1495937407 0.1495937407 0 0 0 
0.13 0.9968285667 0.01947948082 -0.01947948082 -0.9968285667 -0.01947948082 0.01947948082 0 0 0 -0.04883410093 0.1495229507 -0.1495229507 0.04883410093 -0.1495229507 0.1495229507 0 0 0 
0.14 0.9963213778 0.02097434201 -0.02097434201 -0.9963213778 -0.02097434201 0.02097434201 0 0 0 -0.05260518841 0.1494464111 -0.1494464111 0.05260518841 -0.1494464111 0.1494464111 0 0 0 
0.15 0.9957764623 0.02246840901 -0.02246840901 -0.9957764623 -0.02246840901 0.02246840901 0 0 0 -0.05637954031 0.1493641018 -0.1493641018 0.05637954031 -0.1493641018 0.1493641018 0 0 0 
0.16 0.9951937863 0.02396162401 -0.02396162401 -0.9951937863 -0.02396162401 0.02396162401 0 0 0 -0.06015739554 0.1492760011 -0.1492760011 0.06015739554 -0.1492760011 0.1492760011 0 0 0 
0.17 0.9945733137 0.02545392899 -0.02545392899 -0.9945733137 -0.02545392899 0.02545392899 0 0 0 -0.06393899419 0.1491820857 -0.1491820857 0.06393899419 -0.1491820857 0.1491820857 0 0 0 
0.18 0.9939150058 0.02694526568 -0.02694526568 -0.9939150058 -0.02694526568 0.02694526568 0 0 0 -0.06772457766 0.1490823308 -0.1490823308 0.06772457766 -0.1490823308 0.1490823308 0 0 0 
0.19 0.9932188215 0.02843557557 -0.02843557557 -0.9932188215 -0.02843557557 0.02843557557 0 0 0 -0.07151438871 0.1489767099 -0.1489767099 0.07151438871 -0.1489767099 0.1489767099 0 0 0 
0.2 0.9924847173 0.02992479984 -0.02992479984 -0.9924847173 -0.02992479984 0.02992479984 0 0 0 -0.07530867155 0.1488651949 -0.1488651949 0.07530867155 -0.1488651949 0.1488651949 0 0 0 
0.21 0.9917126474 0.03141287942 -0.03141287942 -0.9917126474 -0.03141287942 0.03141287942 0 0 0 -0.07910767196 0.1487477561 -0.1487477561 0.07910767196 -0.1487477561 0.1487477561 0 0 0 
0.22 0.9909025632 0.03289975491 -0.03289975491 -0.9909025632 -0.03289975491 0.03289975491 0 0 0 -0.08291163735 0.148624362 -0.148624362 0.08291163735 -0.148624362 0.148624362 0 0 0 
0.23 0.990054414 0.0343853666 -0.0343853666 -0.990054414 -0.0343853666 0.0343853666 0 0 0 -0.08672081685 0.1484949796 -0.1484949796 0.08672081685 -0.1484949796 0.1484949796 0 0 0 
0.24 0.9891681462 0.03586965444 -0.03586965444 -0.9891681462 -0.03586965444 0.03586965444 0 0 0 -0.09053546144 0.1483595739 -0.1483595739 0.09053546144 -0.1483595739 0.1483595739 0 0 0 
0.25 0.9882437041 0.03735255802 -0.03735255802 -0.9882437041 -0.03735255802 0.03735255802 0 0 0 -0.09435582401 0.1482181085 -0.1482181085 0.09435582401 -0.1482181085 0.1482181085 0 0 0 
0.26 0.987281029 0.03883401655 -0.03883401655 -0.987281029 -0.03883401655 0.03883401655 0 0 0 -0.09818215944 0.1480705451 -0.1480705451 0.09818215944 -0.1480705451 0.1480705451 0 0 0 
